1:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@now(org.joda.time.DateTimeZone):124:zone == null |==> zone != null
582:COR:||(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):570:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(durType)
583:COR:||(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis()
584:COR:||(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):570:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> true
585:LVR:FALSE:TRUE:org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):575:false |==> true
586:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):586:type == null |==> type != null
587:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):586:type == null |==> false
588:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):586:type == null |==> true
589:LVR:FALSE:TRUE:org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):587:false |==> true
590:ROR:>=(long,long):!=(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> field.getUnitMillis() != getChronology().days().getUnitMillis()
591:ROR:>=(long,long):<(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> field.getUnitMillis() < getChronology().days().getUnitMillis()
592:ROR:>=(long,long):<=(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> field.getUnitMillis() <= getChronology().days().getUnitMillis()
593:ROR:>=(long,long):==(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> field.getUnitMillis() == getChronology().days().getUnitMillis()
594:ROR:>=(long,long):>(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> field.getUnitMillis() > getChronology().days().getUnitMillis()
595:ROR:>=(long,long):FALSE(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> false
596:ROR:>=(long,long):TRUE(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> true
597:COR:||(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):590:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(type) != field.getUnitMillis() >= getChronology().days().getUnitMillis()
598:COR:||(boolean,boolean):&&(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):590:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(type) && field.getUnitMillis() >= getChronology().days().getUnitMillis()
599:COR:||(boolean,boolean):==(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):590:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(type) == field.getUnitMillis() >= getChronology().days().getUnitMillis()
600:COR:||(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):590:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> false
601:COR:||(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):590:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(type)
602:COR:||(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):591:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> field.getUnitMillis() >= getChronology().days().getUnitMillis()
603:COR:||(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):590:DATE_DURATION_TYPES.contains(type) || field.getUnitMillis() >= getChronology().days().getUnitMillis() |==> true
604:LVR:FALSE:TRUE:org.joda.time.LocalDate@isSupported(org.joda.time.DurationFieldType):594:false |==> true
605:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@equals(java.lang.Object):628:this == partial |==> this != partial
606:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@equals(java.lang.Object):628:this == partial |==> false
607:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@equals(java.lang.Object):628:this == partial |==> true
608:LVR:TRUE:FALSE:org.joda.time.LocalDate@equals(java.lang.Object):629:true |==> false
609:COR:iChronology.equals(other.iChronology):TRUE:org.joda.time.LocalDate@equals(java.lang.Object):633:iChronology.equals(other.iChronology) |==> false
610:COR:iChronology.equals(other.iChronology):FALSE:org.joda.time.LocalDate@equals(java.lang.Object):633:iChronology.equals(other.iChronology) |==> true
611:ROR:==(long,long):!=(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> iLocalMillis != other.iLocalMillis
612:ROR:==(long,long):<(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> iLocalMillis < other.iLocalMillis
613:ROR:==(long,long):<=(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> iLocalMillis <= other.iLocalMillis
614:ROR:==(long,long):>(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> iLocalMillis > other.iLocalMillis
615:ROR:==(long,long):>=(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> iLocalMillis >= other.iLocalMillis
616:ROR:==(long,long):FALSE(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> false
617:ROR:==(long,long):TRUE(long,long):org.joda.time.LocalDate@equals(java.lang.Object):634:iLocalMillis == other.iLocalMillis |==> true
618:LVR:0:POS:org.joda.time.LocalDate@hashCode():648:0 |==> 1
619:LVR:0:NEG:org.joda.time.LocalDate@hashCode():648:0 |==> -1
620:ROR:==(int,int):!=(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> hash != 0
621:ROR:==(int,int):<(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> hash < 0
622:ROR:==(int,int):<=(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> hash <= 0
623:ROR:==(int,int):>(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> hash > 0
624:ROR:==(int,int):>=(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> hash >= 0
625:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> false
626:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDate@hashCode():648:hash == 0 |==> true
627:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@hashCode():649:hash = iHash = super.hashCode() |==> <NO-OP>
628:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):672:this == partial |==> this != partial
629:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):672:this == partial |==> false
630:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):672:this == partial |==> true
631:LVR:0:POS:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):673:0 |==> 1
632:LVR:0:NEG:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):673:0 |==> -1
633:COR:iChronology.equals(other.iChronology):TRUE:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):677:iChronology.equals(other.iChronology) |==> false
634:COR:iChronology.equals(other.iChronology):FALSE:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):677:iChronology.equals(other.iChronology) |==> true
635:ROR:<(long,long):!=(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> iLocalMillis != other.iLocalMillis
636:ROR:<(long,long):<=(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> iLocalMillis <= other.iLocalMillis
637:ROR:<(long,long):==(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> iLocalMillis == other.iLocalMillis
638:ROR:<(long,long):>(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> iLocalMillis > other.iLocalMillis
639:ROR:<(long,long):>=(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> iLocalMillis >= other.iLocalMillis
640:ROR:<(long,long):FALSE(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> false
641:ROR:<(long,long):TRUE(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:iLocalMillis < other.iLocalMillis |==> true
642:LVR:NEG:0:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:-1 |==> 0
643:LVR:NEG:POS:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):678:-1 |==> 1
644:ROR:==(long,long):!=(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> iLocalMillis != other.iLocalMillis
645:ROR:==(long,long):<(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> iLocalMillis < other.iLocalMillis
646:ROR:==(long,long):<=(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> iLocalMillis <= other.iLocalMillis
647:ROR:==(long,long):>(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> iLocalMillis > other.iLocalMillis
648:ROR:==(long,long):>=(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> iLocalMillis >= other.iLocalMillis
649:ROR:==(long,long):FALSE(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> false
650:ROR:==(long,long):TRUE(long,long):org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:iLocalMillis == other.iLocalMillis |==> true
651:LVR:0:POS:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:0 |==> 1
652:LVR:0:NEG:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:0 |==> -1
653:LVR:POS:0:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:1 |==> 0
654:LVR:POS:NEG:org.joda.time.LocalDate@compareTo(org.joda.time.ReadablePartial):679:1 |==> -1
655:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):724:zone = DateTimeUtils.getZone(zone) |==> <NO-OP>
656:LVR:POS:0:org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:6L |==> 0L
657:LVR:POS:NEG:org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:6L |==> -6L
658:AOR:*(long,long):%(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:6L * DateTimeConstants.MILLIS_PER_HOUR |==> 6L % DateTimeConstants.MILLIS_PER_HOUR
659:AOR:*(long,long):+(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:6L * DateTimeConstants.MILLIS_PER_HOUR |==> 6L + DateTimeConstants.MILLIS_PER_HOUR
660:AOR:*(long,long):-(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:6L * DateTimeConstants.MILLIS_PER_HOUR |==> 6L - DateTimeConstants.MILLIS_PER_HOUR
661:AOR:*(long,long):/(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:6L * DateTimeConstants.MILLIS_PER_HOUR |==> 6L / DateTimeConstants.MILLIS_PER_HOUR
662:AOR:+(long,long):%(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:getLocalMillis() + 6L * DateTimeConstants.MILLIS_PER_HOUR |==> getLocalMillis() % (6L * DateTimeConstants.MILLIS_PER_HOUR)
663:AOR:+(long,long):*(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:getLocalMillis() + 6L * DateTimeConstants.MILLIS_PER_HOUR |==> getLocalMillis() * (6L * DateTimeConstants.MILLIS_PER_HOUR)
664:AOR:+(long,long):-(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:getLocalMillis() + 6L * DateTimeConstants.MILLIS_PER_HOUR |==> getLocalMillis() - 6L * DateTimeConstants.MILLIS_PER_HOUR
665:AOR:+(long,long):/(long,long):org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):726:getLocalMillis() + 6L * DateTimeConstants.MILLIS_PER_HOUR |==> getLocalMillis() / (6L * DateTimeConstants.MILLIS_PER_HOUR)
666:LVR:FALSE:TRUE:org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):727:false |==> true
667:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateTimeAtStartOfDay(org.joda.time.DateTimeZone):728:instant = chrono.dayOfMonth().roundFloor(instant) |==> <NO-OP>
668:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):772:zone = DateTimeUtils.getZone(zone) |==> <NO-OP>
669:LVR:0:POS:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> 1
670:LVR:0:NEG:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> -1
671:LVR:0:POS:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> 1
672:LVR:0:NEG:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> -1
673:LVR:0:POS:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> 1
674:LVR:0:NEG:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> -1
675:LVR:0:POS:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> 1
676:LVR:0:NEG:org.joda.time.LocalDate@toDateTimeAtMidnight(org.joda.time.DateTimeZone):774:0 |==> -1
677:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateTimeAtCurrentTime(org.joda.time.DateTimeZone):811:zone = DateTimeUtils.getZone(zone) |==> <NO-OP>
678:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateMidnight(org.joda.time.DateTimeZone):857:zone = DateTimeUtils.getZone(zone) |==> <NO-OP>
679:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):880:time == null |==> time != null
680:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):880:time == null |==> false
681:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):880:time == null |==> true
682:ROR:!=(java.lang.Object,java.lang.Object):==(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):883:getChronology() != time.getChronology() |==> getChronology() == time.getChronology()
683:ROR:!=(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):883:getChronology() != time.getChronology() |==> false
684:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):883:getChronology() != time.getChronology() |==> true
685:AOR:+(long,long):%(long,long):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):886:getLocalMillis() + time.getLocalMillis() |==> getLocalMillis() % time.getLocalMillis()
686:AOR:+(long,long):*(long,long):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):886:getLocalMillis() + time.getLocalMillis() |==> getLocalMillis() * time.getLocalMillis()
687:AOR:+(long,long):-(long,long):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):886:getLocalMillis() + time.getLocalMillis() |==> getLocalMillis() - time.getLocalMillis()
688:AOR:+(long,long):/(long,long):org.joda.time.LocalDate@toLocalDateTime(org.joda.time.LocalTime):886:getLocalMillis() + time.getLocalMillis() |==> getLocalMillis() / time.getLocalMillis()
689:ROR:!=(java.lang.Object,java.lang.Object):==(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null |==> time == null
690:ROR:!=(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null |==> false
691:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null |==> true
692:ROR:!=(java.lang.Object,java.lang.Object):==(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:getChronology() != time.getChronology() |==> getChronology() == time.getChronology()
693:ROR:!=(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:getChronology() != time.getChronology() |==> false
694:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:getChronology() != time.getChronology() |==> true
695:COR:&&(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> time != null != (getChronology() != time.getChronology())
696:COR:&&(boolean,boolean):==(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> time != null == (getChronology() != time.getChronology())
697:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> false
698:COR:&&(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> time != null
699:COR:&&(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> getChronology() != time.getChronology()
700:COR:&&(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> true
701:COR:&&(boolean,boolean):||(boolean,boolean):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):931:time != null && getChronology() != time.getChronology() |==> time != null || getChronology() != time.getChronology()
702:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):936:instant = chrono.set(this, instant) |==> <NO-OP>
703:ROR:!=(java.lang.Object,java.lang.Object):==(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):937:time != null |==> time == null
704:ROR:!=(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):937:time != null |==> false
705:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):937:time != null |==> true
706:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDateTime(org.joda.time.LocalTime,org.joda.time.DateTimeZone):938:instant = chrono.set(time, instant) |==> <NO-OP>
707:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toInterval(org.joda.time.DateTimeZone):971:zone = DateTimeUtils.getZone(zone) |==> <NO-OP>
708:LVR:POS:0:org.joda.time.LocalDate@toInterval(org.joda.time.DateTimeZone):973:1 |==> 0
709:LVR:POS:NEG:org.joda.time.LocalDate@toInterval(org.joda.time.DateTimeZone):973:1 |==> -1
710:LVR:POS:0:org.joda.time.LocalDate@toDate():996:1900 |==> 0
711:LVR:POS:NEG:org.joda.time.LocalDate@toDate():996:1900 |==> -1900
712:AOR:-(int,int):%(int,int):org.joda.time.LocalDate@toDate():996:getYear() - 1900 |==> getYear() % 1900
713:AOR:-(int,int):*(int,int):org.joda.time.LocalDate@toDate():996:getYear() - 1900 |==> getYear() * 1900
714:AOR:-(int,int):+(int,int):org.joda.time.LocalDate@toDate():996:getYear() - 1900 |==> getYear() + 1900
715:AOR:-(int,int):/(int,int):org.joda.time.LocalDate@toDate():996:getYear() - 1900 |==> getYear() / 1900
716:LVR:POS:0:org.joda.time.LocalDate@toDate():996:1 |==> 0
717:LVR:POS:NEG:org.joda.time.LocalDate@toDate():996:1 |==> -1
718:AOR:-(int,int):%(int,int):org.joda.time.LocalDate@toDate():996:getMonthOfYear() - 1 |==> getMonthOfYear() % 1
719:AOR:-(int,int):*(int,int):org.joda.time.LocalDate@toDate():996:getMonthOfYear() - 1 |==> getMonthOfYear() * 1
720:AOR:-(int,int):+(int,int):org.joda.time.LocalDate@toDate():996:getMonthOfYear() - 1 |==> getMonthOfYear() + 1
721:AOR:-(int,int):/(int,int):org.joda.time.LocalDate@toDate():996:getMonthOfYear() - 1 |==> getMonthOfYear() / 1
722:COR:check.isBefore(this):TRUE:org.joda.time.LocalDate@toDate():998:check.isBefore(this) |==> false
723:COR:check.isBefore(this):FALSE:org.joda.time.LocalDate@toDate():998:check.isBefore(this) |==> true
724:LVR:FALSE:TRUE:org.joda.time.LocalDate@toDate():1001:false |==> true
725:ROR:==(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDate@toDate():1001:check.equals(this) == false |==> check.equals(this) != false
726:ROR:==(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDate@toDate():1001:check.equals(this) == false |==> false
727:ROR:==(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDate@toDate():1001:check.equals(this) == false |==> check.equals(this)
728:ROR:==(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDate@toDate():1001:check.equals(this) == false |==> false
729:ROR:==(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDate@toDate():1001:check.equals(this) == false |==> true
730:LVR:POS:0:org.joda.time.LocalDate@toDate():1002:3600000 |==> 0
731:LVR:POS:NEG:org.joda.time.LocalDate@toDate():1002:3600000 |==> -3600000
732:AOR:+(long,long):%(long,long):org.joda.time.LocalDate@toDate():1002:date.getTime() + 3600000 |==> date.getTime() % 3600000
733:AOR:+(long,long):*(long,long):org.joda.time.LocalDate@toDate():1002:date.getTime() + 3600000 |==> date.getTime() * 3600000
734:AOR:+(long,long):-(long,long):org.joda.time.LocalDate@toDate():1002:date.getTime() + 3600000 |==> date.getTime() - 3600000
735:AOR:+(long,long):/(long,long):org.joda.time.LocalDate@toDate():1002:date.getTime() + 3600000 |==> date.getTime() / 3600000
736:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate@toDate():1002:date.setTime(date.getTime() + 3600000) |==> <NO-OP>
737:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@toDate():1003:check = LocalDate.fromDateFields(date) |==> <NO-OP>
738:ROR:==(int,int):!=(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> date.getDate() != dom
739:ROR:==(int,int):<(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> date.getDate() < dom
740:ROR:==(int,int):<=(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> date.getDate() <= dom
741:ROR:==(int,int):>(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> date.getDate() > dom
742:ROR:==(int,int):>=(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> date.getDate() >= dom
743:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> false
744:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDate@toDate():1006:date.getDate() == dom |==> true
745:LVR:POS:0:org.joda.time.LocalDate@toDate():1007:1000 |==> 0
746:LVR:POS:NEG:org.joda.time.LocalDate@toDate():1007:1000 |==> -1000
747:AOR:-(long,long):%(long,long):org.joda.time.LocalDate@toDate():1007:date.getTime() - 1000 |==> date.getTime() % 1000
748:AOR:-(long,long):*(long,long):org.joda.time.LocalDate@toDate():1007:date.getTime() - 1000 |==> date.getTime() * 1000
749:AOR:-(long,long):+(long,long):org.joda.time.LocalDate@toDate():1007:date.getTime() - 1000 |==> date.getTime() + 1000
750:AOR:-(long,long):/(long,long):org.joda.time.LocalDate@toDate():1007:date.getTime() - 1000 |==> date.getTime() / 1000
751:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate@toDate():1007:date.setTime(date.getTime() - 1000) |==> <NO-OP>
